 &plot nbnd=  30, nks=    61 /
   12.465   12.668   13.635   14.685   15.886   18.028   18.135   18.606   19.184   19.291
   19.658   20.154   24.092   24.398   28.059   30.262   30.918   31.337   34.216   35.397
           -0.450020 -0.375278  0.000000
  -47.999  -47.966  -22.130  -22.014  -21.902  -21.896  -21.744  -21.724    5.666   10.344
   12.479   12.619   13.675   14.679   15.837   17.993   18.139   18.589   19.180   19.283
   19.785   20.112   24.137   24.417   28.059   30.261   30.795   31.171   34.266   35.358
           -0.444467 -0.384900  0.000000
  -47.998  -47.966  -22.128  -22.011  -21.900  -21.899  -21.750  -21.725    5.673   10.374
   12.494   12.567   13.716   14.673   15.785   17.964   18.144   18.572   19.177   19.273
   19.915   20.069   24.187   24.438   28.056   30.218   30.667   31.058   34.314   35.312
           -0.438913 -0.394523  0.000000
  -47.998  -47.967  -22.126  -22.009  -21.904  -21.896  -21.756  -21.728    5.681   10.407
   12.511   12.513   13.758   14.667   15.729   17.941   18.148   18.553   19.172   19.261
   20.024   20.046   24.240   24.461   28.048   30.122   30.536   31.013   34.361   35.260
           -0.433360 -0.404145  0.000000
  -47.997  -47.967  -22.123  -22.006  -21.908  -21.893  -21.762  -21.730    5.690   10.442
   12.458   12.528   13.800   14.662   15.671   17.924   18.153   18.534   19.167   19.247
   19.978   20.177   24.296   24.487   28.036   29.981   30.403   31.028   34.406   35.201
           -0.427807 -0.413768  0.000000
  -47.996  -47.967  -22.121  -22.003  -21.912  -21.890  -21.769  -21.732    5.698   10.479
   12.400   12.547   13.841   14.657   15.611   17.912   18.158   18.514   19.160   19.232
   19.932   20.308   24.356   24.515   28.018   29.814   30.269   31.084   34.448   35.134
           -0.422253 -0.423390  0.000000
  -47.995  -47.967  -22.118  -22.000  -21.917  -21.887  -21.776  -21.735    5.707   10.519
   12.341   12.567   13.883   14.653   15.551   17.905   18.162   18.494   19.152   19.215
   19.888   20.438   24.418   24.546   27.991   29.637   30.137   31.167   34.488   35.061
           -0.416700 -0.433013  0.000000
  -47.994  -47.968  -22.115  -21.997  -21.922  -21.883  -21.783  -21.738    5.717   10.561
   12.281   12.587   13.923   14.650   15.490   17.903   18.167   18.474   19.142   19.196
   19.844   20.566   24.482   24.580   27.953   29.462   30.006   31.267   34.525   34.981
           -0.411147 -0.442635  0.000000
  -47.993  -47.968  -22.112  -21.993  -21.926  -21.879  -21.791  -21.741    5.726   10.605
   12.219   12.607   13.963   14.649   15.430   17.906   18.171   18.453   19.131   19.176
   19.803   20.692   24.549   24.617   27.901   29.297   29.878   31.381   34.559   34.895
           -0.405593 -0.452258  0.000000
  -47.992  -47.968  -22.109  -21.990  -21.931  -21.875  -21.799  -21.745    5.736   10.650
   12.156   12.628   14.000   14.649   15.371   17.912   18.175   18.433   19.118   19.155
   19.765   20.814   24.618   24.657   27.832   29.146   29.753   31.505   34.590   34.803
           -0.400040 -0.461880  0.000000
  -47.991  -47.969  -22.107  -21.986  -21.936  -21.871  -21.807  -21.748    5.746   10.698
   12.093   12.648   14.035   14.652   15.313   17.922   18.179   18.413   19.103   19.132
   19.731   20.932   24.688   24.701   27.742   29.015   29.632   31.636   34.619   34.706
           -0.394487 -0.471503  0.000000
  -47.990  -47.969  -22.104  -21.982  -21.940  -21.866  -21.815  -21.752    5.755   10.746
   12.029   12.669   14.067   14.657   15.258   17.935   18.182   18.393   19.086   19.109
   19.700   21.044   24.749   24.760   27.631   28.907   29.516   31.773   34.602   34.646
           -0.388933 -0.481125  0.000000
  -47.989  -47.969  -22.101  -21.978  -21.944  -21.862  -21.823  -21.756    5.765   10.796
   11.964   12.688   14.096   14.665   15.205   17.951   18.185   18.374   19.067   19.084
   19.674   21.150   24.801   24.833   27.498   28.822   29.406   31.916   34.496   34.669
           -0.383380 -0.490748  0.000000
  -47.988  -47.970  -22.098  -21.974  -21.948  -21.857  -21.830  -21.760    5.774   10.847
   11.899   12.707   14.122   14.676   15.155   17.970   18.188   18.356   19.047   19.060
   19.651   21.249   24.859   24.908   27.345   28.758   29.301   32.061   34.385   34.690
           -0.377827 -0.500370  0.000000
  -47.987  -47.971  -22.096  -21.971  -21.952  -21.852  -21.838  -21.765    5.782   10.900
   11.834   12.724   14.144   14.689   15.108   17.991   18.191   18.338   19.026   19.035
   19.633   21.340   24.921   24.983   27.178   28.711   29.204   32.209   34.271   34.709
           -0.372273 -0.509993  0.000000
  -47.985  -47.971  -22.094  -21.967  -21.955  -21.848  -21.844  -21.769    5.790   10.953
   11.770   12.741   14.162   14.705   15.064   18.014   18.193   18.320   19.005   19.010
   19.618   21.421   24.989   25.060   27.000   28.679   29.113   32.358   34.155   34.725
           -0.366720 -0.519615  0.000000
  -47.984  -47.972  -22.092  -21.964  -21.957  -21.853  -21.841  -21.774    5.798   11.007
   11.705   12.755   14.176   14.722   15.024   18.039   18.194   18.304   18.984   18.987
   19.607   21.493   25.064   25.137   26.814   28.659   29.030   32.506   34.037   34.739
           -0.361167 -0.529238  0.000000
  -47.983  -47.973  -22.090  -21.961  -21.959  -21.859  -21.836  -21.779    5.804   11.061
   11.642   12.767   14.188   14.742   14.987   18.064   18.195   18.288   18.964   18.965
   19.598   21.555   25.144   25.214   26.622   28.648   28.955   32.653   33.917   34.750
           -0.355613 -0.538860  0.000000
  -47.982  -47.973  -22.089  -21.960  -21.958  -21.865  -21.830  -21.784    5.810   11.116
   11.579   12.777   14.197   14.763   14.954   18.091   18.195   18.273   18.945   18.947
   19.591   21.605   25.232   25.293   26.427   28.646   28.889   32.797   33.797   34.759
           -0.350060 -0.548483  0.000000
  -47.981  -47.974  -22.088  -21.961  -21.957  -21.870  -21.824  -21.789    5.815   11.172
   11.517   12.785   14.203   14.784   14.923   18.117   18.194   18.259   18.929   18.931
   19.587   21.645   25.326   25.371   26.230   28.651   28.830   32.938   33.677   34.767
           -0.344507 -0.558105  0.000000
  -47.980  -47.975  -22.087  -21.960  -21.956  -21.873  -21.819  -21.795    5.818   11.227
   11.456   12.791   14.207   14.806   14.896   18.142   18.190   18.247   18.916   18.920
   19.584   21.672   25.427   25.450   26.032   28.663   28.781   33.073   33.558   34.772
           -0.338953 -0.567728  0.000000
  -47.978  -47.976  -22.087  -21.960  -21.956  -21.875  -21.813  -21.801    5.821   11.284
   11.397   12.794   14.209   14.828   14.872   18.163   18.185   18.237   18.908   18.911
   19.583   21.689   25.529   25.535   25.835   28.681   28.739   33.201   33.439   34.775
           -0.333400 -0.577350  0.000000
  -47.977  -47.977  -22.087  -21.958  -21.958  -21.876  -21.807  -21.807    5.821   11.340
   11.340   12.795   14.210   14.849   14.849   18.178   18.178   18.233   18.907   18.907
   19.582   21.694   25.596   25.649   25.650   28.706   28.707   33.321   33.323   34.776
           -0.300060 -0.519615  0.000000
  -47.985  -47.971  -22.087  -21.980  -21.937  -21.859  -21.846  -21.770    5.788   11.045
   11.677   12.764   14.192   14.736   14.971   18.073   18.121   18.273   18.946   19.077
   19.605   21.532   24.476   26.107   26.434   28.685   28.994   32.679   33.822   34.746
           -0.266720 -0.461880  0.000000
  -47.996  -47.967  -22.079  -21.998  -21.905  -21.890  -21.826  -21.732    5.672   10.867
   12.000   12.700   14.159   14.602   15.098   17.886   17.977   18.263   18.927   19.534
   19.733   21.184   23.405   26.657   27.263   28.933   29.508   32.207   33.895   34.691
           -0.233380 -0.404145  0.000000
  -48.009  -47.965  -22.053  -22.000  -21.938  -21.870  -21.792  -21.696    5.461   10.839
   12.239   12.666   14.135   14.464   15.257   17.659   17.711   18.253   18.694   19.958
   20.150   20.843   22.462   27.327   27.933   29.395   30.133   32.006   33.730   34.701
           -0.200040 -0.346410  0.000000
  -48.024  -47.965  -22.012  -21.984  -21.981  -21.836  -21.760  -21.663    5.166   10.972
   12.199   12.796   14.145   14.438   15.451   17.327   17.416   18.238   18.302   20.086
   20.543   20.863   21.748   28.168   28.331   29.937   30.485   32.178   33.829   34.926
           -0.166700 -0.288675  0.000000
  -48.040  -47.967  -22.039  -21.946  -21.945  -21.805  -21.731  -21.634    4.818   11.253
   11.916   13.012   14.197   14.608   15.667   16.912   17.171   17.837   18.201   19.841
   20.364   21.464   21.490   28.488   29.187   30.168   30.416   32.733   34.660   35.493
           -0.133360 -0.230940  0.000000
  -48.056  -47.970  -22.083  -21.898  -21.879  -21.777  -21.708  -21.610    4.460   11.536
   11.655   13.203   14.272   14.950   15.890   16.580   16.932   17.372   18.126   19.265
   20.159   21.643   21.956   28.473   29.393   30.371   30.899   33.542   35.976   36.364
           -0.100020 -0.173205  0.000000
  -48.070  -47.974  -22.121  -21.847  -21.818  -21.749  -21.691  -21.592    4.134   11.153
   12.141   13.332   14.332   15.382   16.109   16.418   16.704   16.968   18.006   18.636
   19.900   21.944   22.296   28.358   28.519   31.507   31.637   34.410   35.995   37.211
           -0.066680 -0.115470  0.000000
  -48.082  -47.977  -22.151  -21.800  -21.778  -21.716  -21.680  -21.579    3.874   10.836
   12.664   13.386   14.329   15.827   16.297   16.441   16.502   16.669   17.842   18.093
   19.596   22.269   22.499   27.722   28.218   32.261   32.855   34.936   35.530   37.676
           -0.033340 -0.057735  0.000000
  -48.089  -47.980  -22.169  -21.767  -21.760  -21.686  -21.675  -21.572    3.707   10.627
   13.146   13.393   14.230   16.192   16.295   16.387   16.569   16.598   17.666   17.717
   19.323   22.529   22.602   27.153   28.113   33.094   33.585   34.728   35.809   37.884
            0.000000  0.000000  0.000000
  -48.091  -47.981  -22.176  -21.755  -21.755  -21.674  -21.674  -21.569    3.650   10.555
   13.389   13.389   14.130   16.231   16.342   16.342   16.648   16.648   17.576   17.576
   19.206   22.632   22.632   26.942   28.075   33.709   33.709   34.267   36.525   37.830
