 &plot nbnd=  30, nks=    91 /
           -0.150000  0.086603  0.000000
  -48.075  -47.975  -22.134  -21.834  -21.783  -21.750  -21.681  -21.586    4.020   11.014
   12.336   13.384   14.336   15.568   16.161   16.430   16.718   16.739   18.002   18.321
   19.800   22.064   22.411   28.166   28.305   31.242   33.342   34.001   35.829   37.355
           -0.125000  0.072169  0.000000
  -48.080  -47.977  -22.147  -21.811  -21.775  -21.728  -21.679  -21.581    3.911   10.881
   12.571   13.393   14.334   15.756   16.250   16.431   16.617   16.643   17.908   18.128
   19.654   22.211   22.483   27.839   28.240   31.795   33.429   34.256   35.842   37.725
           -0.100000  0.057735  0.000000
  -48.084  -47.978  -22.157  -21.792  -21.768  -21.709  -21.677  -21.577    3.819   10.767
   12.799   13.396   14.311   15.936   16.316   16.435   16.544   16.582   17.813   17.951
   19.517   22.346   22.539   27.540   28.185   32.312   33.514   34.527   35.742   38.046
           -0.075000  0.043301  0.000000
  -48.087  -47.979  -22.165  -21.776  -21.763  -21.694  -21.676  -21.574    3.746   10.676
   13.013   13.395   14.269   16.098   16.321   16.412   16.541   16.577   17.724   17.799
   19.395   22.463   22.581   27.290   28.139   32.778   33.592   34.709   35.701   37.962
           -0.050000  0.028868  0.000000
  -48.089  -47.980  -22.171  -21.764  -21.758  -21.683  -21.675  -21.571    3.693   10.609
   13.199   13.392   14.212   16.227   16.280   16.377   16.587   16.606   17.648   17.680
   19.295   22.554   22.610   27.101   28.104   33.187   33.654   34.640   35.926   37.892
           -0.025000  0.014434  0.000000
  -48.091  -47.980  -22.174  -21.757  -21.756  -21.676  -21.674  -21.570    3.661   10.568
   13.336   13.390   14.155   16.244   16.313   16.351   16.631   16.636   17.595   17.603
   19.229   22.612   22.627   26.983   28.082   33.530   33.695   34.417   36.305   37.846
            0.000000  0.000000  0.000000
  -48.091  -47.981  -22.176  -21.755  -21.755  -21.674  -21.674  -21.569    3.650   10.555
   13.389   13.389   14.130   16.231   16.342   16.342   16.648   16.648   17.576   17.576
   19.206   22.632   22.632   26.942   28.075   33.709   33.709   34.267   36.525   37.830
            0.016667  0.009623  0.010673
  -48.091  -47.981  -22.175  -21.756  -21.755  -21.675  -21.674  -21.570    3.656   10.558
   13.366   13.387   14.143   16.235   16.329   16.345   16.633   16.650   17.584   17.593
   19.221   22.622   22.626   26.948   28.089   33.610   33.718   34.330   36.428   37.823
            0.033333  0.019245  0.021347
  -48.090  -47.981  -22.172  -21.759  -21.757  -21.679  -21.674  -21.572    3.673   10.568
   13.302   13.381   14.179   16.236   16.302   16.354   16.594   16.656   17.610   17.640
   19.263   22.593   22.608   26.965   28.131   33.393   33.742   34.426   36.242   37.805
            0.050000  0.028868  0.032020
  -48.089  -47.981  -22.167  -21.764  -21.758  -21.684  -21.675  -21.575    3.701   10.585
   13.208   13.371   14.227   16.190   16.308   16.369   16.538   16.669   17.650   17.710
   19.329   22.545   22.579   26.992   28.201   33.124   33.781   34.446   36.112   37.777
            0.066667  0.038490  0.042694
  -48.087  -47.981  -22.161  -21.770  -21.761  -21.692  -21.676  -21.579    3.740   10.609
   13.093   13.357   14.277   16.104   16.338   16.390   16.477   16.687   17.702   17.794
   19.417   22.481   22.541   27.028   28.297   32.823   33.831   34.351   36.100   37.741
            0.083333  0.048113  0.053367
  -48.084  -47.981  -22.153  -21.778  -21.764  -21.703  -21.677  -21.583    3.789   10.639
   12.965   13.340   14.325   16.000   16.346   16.418   16.447   16.714   17.764   17.886
   19.519   22.402   22.494   27.074   28.417   32.490   33.889   34.171   36.181   37.699
            0.100000  0.057735  0.064041
  -48.081  -47.981  -22.144  -21.788  -21.767  -21.716  -21.678  -21.589    3.848   10.675
   12.828   13.320   14.365   15.886   16.291   16.452   16.490   16.748   17.832   17.982
   19.632   22.312   22.442   27.128   28.559   32.128   33.949   33.957   36.292   37.655
            0.116667  0.067358  0.074714
  -48.078  -47.981  -22.133  -21.798  -21.771  -21.731  -21.680  -21.594    3.916   10.717
   12.686   13.298   14.397   15.768   16.219   16.495   16.559   16.790   17.901   18.077
   19.751   22.213   22.387   27.189   28.719   31.740   33.745   34.005   36.374   37.442
            0.133333  0.076980  0.085387
  -48.074  -47.981  -22.122  -21.810  -21.775  -21.748  -21.682  -21.600    3.993   10.764
   12.542   13.275   14.419   15.649   16.148   16.545   16.637   16.841   17.970   18.168
   19.873   22.110   22.333   27.256   28.892   31.333   33.546   34.049   36.376   37.113
            0.150000  0.086603  0.096061
  -48.070  -47.981  -22.110  -21.823  -21.780  -21.767  -21.684  -21.606    4.076   10.814
   12.399   13.252   14.429   15.532   16.083   16.603   16.723   16.899   18.034   18.254
   19.991   22.006   22.283   27.330   29.072   30.913   33.366   34.071   36.263   36.845
            0.166667  0.096225  0.106734
  -48.065  -47.981  -22.097  -21.836  -21.788  -21.784  -21.688  -21.612    4.166   10.866
   12.260   13.229   14.428   15.421   16.026   16.669   16.812   16.964   18.091   18.332
   20.104   21.906   22.240   27.408   29.250   30.492   33.203   34.061   36.052   36.627
            0.183333  0.105848  0.117408
  -48.061  -47.981  -22.085  -21.850  -21.809  -21.789  -21.691  -21.619    4.261   10.917
   12.129   13.207   14.416   15.317   15.978   16.742   16.904   17.036   18.136   18.399
   20.207   21.814   22.211   27.490   29.404   30.089   33.058   34.009   35.799   36.425
            0.200000  0.115470  0.128081
  -48.055  -47.981  -22.074  -21.864  -21.831  -21.793  -21.695  -21.625    4.360   10.963
   12.012   13.186   14.393   15.221   15.941   16.821   16.997   17.114   18.167   18.455
   20.296   21.733   22.198   27.574   29.418   29.817   32.930   33.910   35.545   36.224
            0.216667  0.125093  0.138754
  -48.050  -47.981  -22.064  -21.880  -21.849  -21.797  -21.699  -21.632    4.462   10.997
   11.914   13.168   14.363   15.134   15.914   16.904   17.090   17.197   18.182   18.497
   20.368   21.667   22.206   27.660   29.114   29.848   32.823   33.762   35.308   36.029
            0.233333  0.134715  0.149428
  -48.045  -47.981  -22.058  -21.900  -21.861  -21.801  -21.704  -21.638    4.565   11.012
   11.844   13.153   14.328   15.058   15.896   16.991   17.181   17.284   18.180   18.524
   20.419   21.618   22.238   27.744   28.726   29.944   32.737   33.569   35.097   35.849
            0.250000  0.144338  0.160101
  -48.039  -47.981  -22.055  -21.923  -21.867  -21.805  -21.709  -21.645    4.668   10.999
   11.809   13.141   14.291   14.992   15.885   17.078   17.270   17.376   18.162   18.537
   20.449   21.588   22.295   27.822   28.337   30.020   32.671   33.336   34.921   35.692
            0.266667  0.153960  0.170775
  -48.034  -47.981  -22.056  -21.947  -21.866  -21.808  -21.715  -21.651    4.771   10.959
   11.808   13.132   14.256   14.937   15.880   17.162   17.356   17.470   18.130   18.535
   20.458   21.577   22.375   27.878   27.975   30.066   32.618   33.074   34.784   35.564
            0.283333  0.163583  0.181448
  -48.028  -47.981  -22.061  -21.972  -21.862  -21.811  -21.721  -21.657    4.871   10.897
   11.835   13.128   14.227   14.894   15.878   17.239   17.437   17.566   18.090   18.520
   20.448   21.584   22.473   27.591   27.962   30.086   32.568   32.792   34.689   35.469
            0.300000  0.173205  0.192122
  -48.023  -47.981  -22.069  -21.996  -21.853  -21.814  -21.727  -21.664    4.968   10.823
   11.877   13.127   14.205   14.863   15.878   17.302   17.512   17.664   18.048   18.496
   20.421   21.607   22.583   27.258   28.003   30.089   32.498   32.514   34.631   35.414
            0.316667  0.182828  0.202795
  -48.018  -47.981  -22.080  -22.020  -21.842  -21.816  -21.733  -21.670    5.060   10.744
   11.928   13.130   14.192   14.844   15.878   17.342   17.579   17.762   18.017   18.466
   20.380   21.643   22.698   26.953   28.023   30.087   32.200   32.448   34.599   35.403
            0.333333  0.192450  0.213468
  -48.013  -47.981  -22.091  -22.042  -21.830  -21.817  -21.740  -21.676    5.147   10.665
   11.979   13.136   14.190   14.839   15.877   17.351   17.634   17.858   18.007   18.439
   20.326   21.690   22.809   26.685   28.017   30.093   31.905   32.373   34.576   35.438
            0.350000  0.202073  0.224142
  -48.008  -47.981  -22.104  -22.064  -21.818  -21.817  -21.746  -21.682    5.227   10.590
   12.026   13.145   14.197   14.846   15.875   17.328   17.673   17.946   18.026   18.421
   20.258   21.744   22.909   26.461   27.983   30.112   31.619   32.292   34.557   35.509
            0.366667  0.211695  0.234815
  -48.004  -47.981  -22.116  -22.083  -21.819  -21.805  -21.753  -21.687    5.301   10.520
   12.067   13.156   14.214   14.865   15.872   17.279   17.692   18.015   18.079   18.422
   20.178   21.803   22.990   26.286   27.923   30.149   31.346   32.209   34.540   35.597
            0.383333  0.221318  0.245489
  -48.000  -47.981  -22.127  -22.100  -21.818  -21.792  -21.759  -21.692    5.366   10.457
   12.101   13.169   14.238   14.895   15.866   17.215   17.692   18.069   18.154   18.445
   20.084   21.863   23.047   26.165   27.841   30.200   31.093   32.128   34.533   35.680
            0.400000  0.230940  0.256162
  -47.997  -47.981  -22.138  -22.116  -21.817  -21.780  -21.766  -21.697    5.424   10.402
   12.127   13.183   14.267   14.931   15.859   17.145   17.676   18.118   18.229   18.490
   19.979   21.922   23.079   26.098   27.744   30.263   30.862   32.052   34.540   35.736
            0.416667  0.240563  0.266835
  -47.993  -47.981  -22.147  -22.129  -21.816  -21.772  -21.769  -21.702    5.473   10.355
   12.147   13.197   14.297   14.971   15.850   17.077   17.652   18.164   18.298   18.552
   19.863   21.978   23.088   26.079   27.638   30.329   30.659   31.984   34.566   35.748
            0.433333  0.250185  0.277509
  -47.991  -47.981  -22.156  -22.140  -21.814  -21.778  -21.759  -21.707    5.514   10.317
   12.161   13.211   14.327   15.011   15.841   17.015   17.628   18.204   18.357   18.627
   19.740   22.027   23.081   26.097   27.532   30.395   30.487   31.923   34.616   35.708
            0.450000  0.259808  0.288182
  -47.989  -47.982  -22.162  -22.148  -21.811  -21.784  -21.751  -21.712    5.545   10.287
   12.170   13.222   14.354   15.046   15.833   16.964   17.608   18.237   18.404   18.711
   19.616   22.068   23.065   26.138   27.432   30.349   30.452   31.874   34.690   35.620
            0.466667  0.269430  0.298856
  -47.987  -47.982  -22.167  -22.154  -21.808  -21.790  -21.743  -21.717    5.568   10.266
   12.176   13.231   14.376   15.073   15.825   16.926   17.594   18.261   18.438   18.795
   19.498   22.099   23.049   26.185   27.348   30.249   30.498   31.836   34.785   35.501
            0.483333  0.279053  0.309529
  -47.986  -47.982  -22.170  -22.158  -21.804  -21.795  -21.736  -21.722    5.582   10.253
   12.179   13.236   14.389   15.090   15.820   16.902   17.585   18.276   18.459   18.867
   19.405   22.118   23.036   26.224   27.290   30.187   30.526   31.813   34.883   35.381
            0.500000  0.288675  0.320203
  -47.985  -47.983  -22.172  -22.159  -21.801  -21.799  -21.732  -21.725    5.586   10.248
   12.181   13.238   14.394   15.096   15.819   16.894   17.583   18.281   18.466   18.898
   19.367   22.125   23.032   26.238   27.270   30.167   30.536   31.805   34.934   35.321
            0.462500  0.295892  0.312198
  -47.985  -47.983  -22.168  -22.156  -21.806  -21.799  -21.734  -21.721    5.578   10.270
   12.180   13.201   14.416   15.076   15.834   16.846   17.630   18.258   18.460   18.838
   19.460   22.100   23.057   26.223   27.313   29.928   30.733   31.845   34.924   35.404
            0.425000  0.303109  0.304192
  -47.987  -47.983  -22.159  -22.149  -21.817  -21.802  -21.735  -21.713    5.555   10.333
   12.177   13.099   14.472   15.029   15.860   16.750   17.729   18.193   18.432   18.746
   19.657   22.026   23.128   26.195   27.422   29.581   30.945   31.970   34.969   35.575
            0.387500  0.310326  0.296187
  -47.989  -47.983  -22.144  -22.137  -21.830  -21.807  -21.735  -21.705    5.517   10.437
   12.168   12.954   14.541   14.983   15.852   16.686   17.790   18.129   18.380   18.687
   19.887   21.909   23.236   26.193   27.544   29.284   31.017   32.176   35.137   35.737
            0.350000  0.317543  0.288182
  -47.991  -47.984  -22.124  -22.122  -21.844  -21.814  -21.735  -21.698    5.466   10.579
   12.146   12.790   14.602   14.970   15.768   16.697   17.713   18.145   18.329   18.654
   20.123   21.753   23.367   26.251   27.610   29.112   30.951   32.427   35.425   35.833
            0.312500  0.324760  0.280177
  -47.994  -47.984  -22.106  -22.102  -21.855  -21.821  -21.737  -21.691    5.407   10.754
   12.099   12.629   14.643   15.012   15.621   16.760   17.558   18.145   18.338   18.633
   20.357   21.569   23.499   26.389   27.577   29.102   30.800   32.669   35.647   35.956
            0.275000  0.331976  0.272172
  -47.997  -47.985  -22.093  -22.080  -21.862  -21.826  -21.740  -21.686    5.341   10.953
   12.018   12.499   14.674   15.099   15.451   16.792   17.432   18.074   18.396   18.618
   20.582   21.379   23.609   26.581   27.509   29.200   30.634   32.854   35.478   36.357
            0.237500  0.339193  0.264167
  -48.001  -47.985  -22.084  -22.059  -21.862  -21.829  -21.744  -21.683    5.275   11.160
   11.904   12.424   14.706   15.146   15.356   16.704   17.418   17.984   18.425   18.613
   20.762   21.237   23.684   26.700   27.589   29.289   30.538   32.941   35.175   36.777
            0.200000  0.346410  0.256162
  -48.004  -47.985  -22.082  -22.041  -21.856  -21.827  -21.749  -21.681    5.211   11.333
   11.792   12.418   14.729   15.023   15.482   16.507   17.493   17.899   18.404   18.611
   20.766   21.298   23.718   26.638   27.940   29.281   30.576   32.898   34.902   37.067
            0.162500  0.353627  0.248157
  -48.007  -47.985  -22.085  -22.028  -21.846  -21.819  -21.755  -21.681    5.154   11.390
   11.752   12.499   14.688   14.920   15.678   16.274   17.570   17.848   18.340   18.595
   20.636   21.529   23.715   26.487   28.432   29.207   30.722   32.724   34.755   37.163
            0.125000  0.360844  0.240152
  -48.009  -47.985  -22.092  -22.020  -21.837  -21.806  -21.761  -21.682    5.110   11.324
   11.783   12.677   14.555   14.893   15.851   16.102   17.581   17.860   18.251   18.564
   20.504   21.799   23.683   26.318   28.790   29.310   30.893   32.471   34.746   37.044
            0.120833  0.348816  0.232147
  -48.013  -47.985  -22.086  -22.007  -21.833  -21.805  -21.762  -21.679    5.051   11.392
   11.716   12.725   14.547   14.870   15.860   16.089   17.520   17.845   18.215   18.571
   20.537   21.822   23.552   26.418   28.937   29.504   30.912   32.383   34.759   37.050
            0.116667  0.336788  0.224142
  -48.016  -47.985  -22.080  -21.994  -21.830  -21.807  -21.761  -21.676    4.991   11.457
   11.649   12.775   14.540   14.854   15.868   16.081   17.451   17.828   18.187   18.581
   20.571   21.840   23.410   26.516   29.086   29.710   30.935   32.300   34.785   37.037
            0.112500  0.324760  0.216137
  -48.020  -47.985  -22.075  -21.980  -21.828  -21.809  -21.757  -21.673    4.930   11.506
   11.596   12.826   14.531   14.846   15.877   16.077   17.380   17.802   18.170   18.590
   20.607   21.851   23.262   26.608   29.233   29.923   30.963   32.229   34.825   37.001
            0.108333  0.312731  0.208132
  -48.023  -47.984  -22.069  -21.966  -21.830  -21.809  -21.752  -21.669    4.868   11.479
   11.619   12.878   14.519   14.850   15.886   16.077   17.308   17.764   18.164   18.597
   20.646   21.852   23.114   26.693   29.372   30.139   30.995   32.179   34.877   36.946
            0.104167  0.300703  0.200127
  -48.027  -47.984  -22.065  -21.952  -21.833  -21.807  -21.746  -21.665    4.805   11.413
   11.680   12.930   14.504   14.865   15.896   16.081   17.237   17.717   18.165   18.602
   20.687   21.839   22.973   26.771   29.497   30.352   31.031   32.163   34.941   36.878
            0.100000  0.288675  0.192122
  -48.031  -47.984  -22.061  -21.937  -21.837  -21.803  -21.741  -21.661    4.741   11.344
   11.745   12.982   14.486   14.891   15.907   16.088   17.168   17.664   18.171   18.602
   20.732   21.808   22.845   26.840   29.603   30.554   31.071   32.191   35.014   36.803
            0.095833  0.276647  0.184116
  -48.035  -47.984  -22.059  -21.922  -21.841  -21.799  -21.735  -21.657    4.677   11.275
   11.810   13.033   14.466   14.926   15.919   16.096   17.101   17.606   18.178   18.597
   20.780   21.754   22.739   26.899   29.681   30.737   31.119   32.274   35.094   36.723
            0.091667  0.264619  0.176111
  -48.039  -47.984  -22.058  -21.908  -21.843  -21.795  -21.730  -21.653    4.612   11.209
   11.875   13.083   14.447   14.969   15.933   16.107   17.038   17.546   18.183   18.586
   20.830   21.675   22.659   26.950   29.727   30.899   31.180   32.414   35.179   36.642
            0.087500  0.252591  0.168106
  -48.042  -47.984  -22.059  -21.893  -21.843  -21.791  -21.724  -21.649    4.547   11.145
   11.941   13.130   14.430   15.018   15.949   16.120   16.977   17.485   18.186   18.570
   20.879   21.577   22.604   26.992   29.737   31.041   31.258   32.605   35.264   36.563
            0.083333  0.240563  0.160101
  -48.046  -47.984  -22.061  -21.880  -21.841  -21.786  -21.719  -21.644    4.482   11.084
   12.006   13.175   14.414   15.073   15.966   16.135   16.920   17.424   18.185   18.547
   20.919   21.472   22.571   27.026   29.713   31.167   31.358   32.835   35.346   36.491
            0.079167  0.228534  0.152096
  -48.050  -47.983  -22.065  -21.867  -21.837  -21.782  -21.714  -21.640    4.417   11.027
   12.073   13.216   14.400   15.132   15.985   16.151   16.866   17.363   18.180   18.517
   20.931   21.387   22.554   27.051   29.660   31.285   31.478   33.093   35.416   36.432
            0.075000  0.216506  0.144091
  -48.054  -47.983  -22.071  -21.857  -21.829  -21.777  -21.710  -21.635    4.352   10.974
   12.140   13.253   14.389   15.196   16.005   16.168   16.816   17.303   18.170   18.481
   20.887   21.357   22.548   27.069   29.585   31.397   31.616   33.365   35.467   36.396
            0.070833  0.204478  0.136086
  -48.057  -47.983  -22.077  -21.847  -21.820  -21.772  -21.705  -21.630    4.289   10.924
   12.209   13.285   14.380   15.263   16.027   16.187   16.768   17.244   18.155   18.439
   20.786   21.386   22.548   27.079   29.493   31.508   31.768   33.643   35.491   36.391
            0.066667  0.192450  0.128081
  -48.061  -47.983  -22.084  -21.839  -21.810  -21.767  -21.701  -21.625    4.226   10.878
   12.279   13.313   14.373   15.333   16.051   16.208   16.723   17.187   18.134   18.391
   20.654   21.450   22.553   27.083   29.391   31.622   31.931   33.917   35.484   36.422
            0.062500  0.180422  0.120076
  -48.064  -47.983  -22.092  -21.831  -21.800  -21.760  -21.698  -21.621    4.166   10.836
   12.351   13.336   14.368   15.406   16.077   16.229   16.680   17.130   18.109   18.337
   20.510   21.533   22.560   27.082   29.281   31.738   32.101   34.180   35.450   36.490
            0.058333  0.168394  0.112071
  -48.067  -47.982  -22.101  -21.824  -21.792  -21.754  -21.694  -21.616    4.107   10.797
   12.425   13.355   14.363   15.482   16.105   16.252   16.640   17.075   18.079   18.279
   20.365   21.625   22.569   27.077   29.168   31.860   32.277   34.424   35.398   36.590
            0.054167  0.156366  0.104066
  -48.070  -47.982  -22.109  -21.816  -21.784  -21.746  -21.691  -21.611    4.050   10.762
   12.501   13.370   14.358   15.559   16.134   16.275   16.603   17.020   18.044   18.218
   20.223   21.723   22.577   27.068   29.052   31.986   32.454   34.641   35.338   36.719
            0.050000  0.144338  0.096061
  -48.073  -47.982  -22.117  -21.809  -21.778  -21.737  -21.688  -21.606    3.996   10.730
   12.580   13.381   14.353   15.637   16.165   16.299   16.568   16.967   18.005   18.154
   20.087   21.824   22.586   27.056   28.937   32.118   32.631   34.822   35.281   36.875
            0.045833  0.132309  0.088056
  -48.076  -47.982  -22.126  -21.801  -21.773  -21.728  -21.686  -21.601    3.944   10.701
   12.661   13.389   14.345   15.716   16.197   16.323   16.535   16.915   17.962   18.089
   19.957   21.925   22.594   27.043   28.823   32.254   32.805   34.946   35.253   37.054
            0.041667  0.120281  0.080051
  -48.079  -47.982  -22.134  -21.794  -21.770  -21.720  -21.683  -21.597    3.896   10.675
   12.743   13.394   14.336   15.795   16.228   16.348   16.505   16.865   17.916   18.024
   19.835   22.026   22.601   27.028   28.712   32.396   32.971   34.976   35.294   37.250
            0.037500  0.108253  0.072046
  -48.081  -47.981  -22.141  -21.787  -21.766  -21.711  -21.681  -21.592    3.852   10.651
   12.827   13.397   14.323   15.873   16.256   16.374   16.479   16.817   17.868   17.959
   19.723   22.124   22.608   27.014   28.606   32.543   33.126   34.936   35.389   37.451
            0.033333  0.096225  0.064041
  -48.083  -47.981  -22.148  -21.781  -21.764  -21.704  -21.680  -21.588    3.811   10.631
   12.911   13.398   14.306   15.950   16.278   16.399   16.459   16.773   17.820   17.896
   19.620   22.218   22.614   27.000   28.506   32.693   33.267   34.872   35.501   37.641
            0.029167  0.084197  0.056035
  -48.085  -47.981  -22.154  -21.775  -21.762  -21.697  -21.678  -21.584    3.774   10.613
   12.996   13.398   14.286   16.023   16.292   16.408   16.462   16.735   17.773   17.836
   19.527   22.306   22.618   26.987   28.413   32.846   33.388   34.800   35.621   37.792
            0.025000  0.072169  0.048030
  -48.087  -47.981  -22.160  -21.770  -21.760  -21.691  -21.677  -21.580    3.742   10.597
   13.078   13.396   14.262   16.091   16.297   16.396   16.492   16.705   17.727   17.778
   19.444   22.387   22.622   26.975   28.329   33.000   33.488   34.723   35.753   37.879
            0.020833  0.060141  0.040025
  -48.088  -47.981  -22.164  -21.766  -21.758  -21.686  -21.676  -21.577    3.714   10.584
   13.157   13.395   14.235   16.152   16.296   16.381   16.528   16.681   17.686   17.725
   19.373   22.458   22.626   26.965   28.255   33.153   33.567   34.640   35.896   37.906
            0.016667  0.048113  0.032020
  -48.089  -47.981  -22.168  -21.762  -21.757  -21.681  -21.675  -21.575    3.691   10.573
   13.230   13.393   14.206   16.202   16.293   16.368   16.565   16.666   17.649   17.676
   19.314   22.519   22.628   26.957   28.192   33.304   33.625   34.552   36.052   37.897
            0.012500  0.036084  0.024015
  -48.090  -47.981  -22.171  -21.759  -21.756  -21.678  -21.675  -21.572    3.673   10.565
   13.294   13.392   14.178   16.230   16.300   16.357   16.598   16.656   17.618   17.635
   19.267   22.567   22.630   26.951   28.142   33.447   33.665   34.460   36.212   37.874
            0.008333  0.024056  0.016010
  -48.091  -47.981  -22.174  -21.757  -21.756  -21.676  -21.674  -21.571    3.660   10.559
   13.344   13.390   14.153   16.235   16.319   16.349   16.624   16.651   17.595   17.603
   19.233   22.603   22.631   26.946   28.105   33.574   33.691   34.371   36.363   37.851
            0.004167  0.012028  0.008005
  -48.091  -47.981  -22.175  -21.755  -21.755  -21.675  -21.674  -21.570    3.653   10.556
   13.378   13.389   14.136   16.232   16.336   16.344   16.642   16.648   17.581   17.583
   19.213   22.625   22.632   26.943   28.083   33.671   33.705   34.297   36.480   37.835
            0.000000  0.000000  0.000000
  -48.091  -47.981  -22.176  -21.755  -21.755  -21.674  -21.674  -21.569    3.650   10.555
   13.389   13.389   14.130   16.231   16.342   16.342   16.648   16.648   17.576   17.576
   19.206   22.632   22.632   26.942   28.075   33.709   33.709   34.267   36.525   37.830
